,X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes
39,7.675,0.35,2.8,21.0605865787,16.1439473985,1.65847835769,3ZwUt2iOD6Jfwnhcyuy3KV,2.16356794152,IfcWallStandardCase,1.30455
40,0.35,7.38,2.8,39.7680865787,14.5049008202,0.740529540281,2w8QTb0MP8h8PKkXEQ47gy,2.03030984059,IfcWallStandardCase,2.7417
41,0.35,7.38,2.8,39.7680865787,14.5049008202,0.740529540281,2wm7hePo58XgR6uMTw5R7c,2.03030984059,IfcWallStandardCase,2.7417
42,7.675,0.35,2.8,21.0605865787,16.1439473985,1.65847835769,1a1lItxRP3WBkyTGVpm9Vo,2.16356794152,IfcWallStandardCase,1.30455
43,0.35,7.38,2.8,39.7680865787,14.5049008202,0.740529540281,3wBk2gWUr7cxxX6up2TEKc,2.03030984059,IfcWallStandardCase,2.7417
44,0.35,7.38,2.8,39.7680865787,14.5049008202,0.740529540281,0TuvoEnn90L81RZbb76jqD,2.03030984059,IfcWallStandardCase,2.7417
45,7.675,0.35,2.8,21.0605865787,16.1439473985,1.65847835769,0bs9nZ5AXBzgYLbnF6PKt0,2.16356794152,IfcWallStandardCase,1.30455
46,0.35,7.38,2.8,39.7680865787,14.5049008202,0.740529540281,1xQpdFz29BqQfCZqryh62r,2.03030984059,IfcWallStandardCase,2.7417
47,0.35,7.38,2.8,39.7680865787,14.5049008202,0.740529540281,1bm9MoRXz26PSHtUizNpsU,2.03030984059,IfcWallStandardCase,2.7417
48,7.675,0.35,2.8,21.0605865787,16.1439473985,1.65847835769,3PjqCTEJ92xBVrThOdcFe4,2.16356794152,IfcWallStandardCase,1.30455
49,0.3,2.12,2.8,10.888,21.8108974359,1.11179388513,109QohUjf8VOlVs1BtLyYg,0.555007507457,IfcWallStandardCase,0.4992
50,0.3,2.12497677363,2.8,6.65587457763,24.6154705136,2.65794832663,0penLFwvv2QBPM5QOZh6vt,0.718693176557,IfcWallStandardCase,0.270393961145
51,5.95,0.375,2.8,28.127,13.0416840543,0.84473267594,33Mpin_v5ALuIadSCoVpiL,1.8218349622,IfcWallStandardCase,2.1567
52,7.675,0.35,2.8,32.2871865787,15.5012970462,1.09840526538,3covXlhoX73Qj3cUD4lXW3,2.28783537511,IfcWallStandardCase,2.08287
53,0.3,2.12,2.8,10.888,21.8108974359,1.11179388513,02d9ghXCP8VhJb_JiRT6Kn,0.555007507457,IfcWallStandardCase,0.4992
54,0.3,2.12497677363,2.8,6.65587457763,24.6154705136,2.65794832663,3gfV3w5gb5_h3wVwi2rcKx,0.718693176557,IfcWallStandardCase,0.270393961145
55,5.95,0.375,2.8,28.127,13.0416840543,0.84473267594,3pP_0Hu253dxt18k04GbxJ,1.8218349622,IfcWallStandardCase,2.1567
56,7.675,0.35,2.8,32.2871865787,15.5012970462,1.09840526538,30PrGbafP4_hcDniGrOZF$,2.28783537511,IfcWallStandardCase,2.08287
57,0.3,2.12,2.8,10.888,21.8108974359,1.11179388513,1eX7v67Qv3QewIWlXidFoS,0.555007507457,IfcWallStandardCase,0.4992
58,0.3,2.12497677363,2.8,6.65587457763,24.6154705136,2.65794832663,3Nzv8K$tX09RGOmPX1Qm0C,0.718693176557,IfcWallStandardCase,0.270393961145
59,5.95,0.375,2.8,28.127,13.0416840543,0.84473267594,2MF42C4ojF9veVhf89ljCF,1.8218349622,IfcWallStandardCase,2.1567
60,7.675,0.35,2.8,32.2871865787,15.5012970462,1.09840526538,0EYqnm5d9EXvHtTjZCTfaj,2.28783537511,IfcWallStandardCase,2.08287
61,0.3,2.12,2.8,10.888,21.8108974359,1.11179388513,3Is2UU0APDcB_aqbAc2OFx,0.555007507457,IfcWallStandardCase,0.4992
62,0.3,2.12497677363,2.8,6.65587457763,24.6154705136,2.65794832663,2KFJU1X6rEj8WoLfE51FCJ,0.718693176557,IfcWallStandardCase,0.270393961145
