,X,Y,Z,areas,ax1s,ax2s,global_ids,gyrations,types,volumes
,0.633,0.254,4.668,4.398596,42.10360226,1.205740172,0tIhQ6hmz02e5gznEed7aZ,0.125964611,IfcWallStandardCase,0.104470776
,0.254,0.553,4.668,3.675076,43.15038699,1.210390241,0tIhQ6hmz02e5gznEed7h9,0.103087746,IfcWallStandardCase,0.085169016
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,0tIhQ6hmz02e5gznEed7hk,0.118234231,IfcWallStandardCase,0.097956432
,0.254,0.499,4.668,3.1867,44.17362782,1.215827902,0tIhQ6hmz02e5gznEed7gJ,0.087710224,IfcWallStandardCase,0.072140328
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEed7ji,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.499,4.668,3.1867,44.17362782,1.215827902,0tIhQ6hmz02e5gznEed7iE,0.087710224,IfcWallStandardCase,0.072140328
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEed7oi,0.10023514,IfcWallStandardCase,0.082756296
,0.324,6.516,4.668,59.114208,16.89331594,0.52114456,0tIhQ6hmz02e5gznEed7vL,1.823623499,IfcWallStandardCase,3.499266112
,0.324,6.503,4.668,52.24284,17.36902549,0.594475414,3Egy$LBd99weR14rW4bmEA,1.788072908,IfcWallStandardCase,3.007816416
,0.254,0.604,4.668,4.13632,42.43515966,1.207112464,0tIhQ6hmz02e5gznEed7Fr,0.117661945,IfcWallStandardCase,0.097473888
,0.334,0.254,3.2,1.142472,52.62907684,1.921195661,0tIhQ6hmz02e5gznEed7Qr,0.041705315,IfcWallStandardCase,0.021708
,0.254,0.66,2.7,2.61968,42.18486312,2.153017808,0tIhQ6hmz02e5gznEed7S0,0.133702406,IfcWallStandardCase,0.0621
,0.254,0.66,2.7,2.61968,42.18486312,2.153017808,0tIhQ6hmz02e5gznEed7S$,0.133702406,IfcWallStandardCase,0.0621
,0.307,0.254,2.7,0.816556,56.52862582,2.39521579,0tIhQ6hmz02e5gznEed7S_,0.034598892,IfcWallStandardCase,0.014445
,0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEed7Vt,0.133702406,IfcWallStandardCase,0.07452
,0.254,0.66,2.7,2.61968,42.18486312,2.153017808,0tIhQ6hmz02e5gznEed7Vs,0.133702406,IfcWallStandardCase,0.0621
,0.307,0.254,3.2,0.977556,56.39529249,1.996013158,0tIhQ6hmz02e5gznEed7Vr,0.034598892,IfcWallStandardCase,0.017334
,0.605975,0.254,4.668,4.1541819,42.41107634,1.207009636,0tIhQ6hmz02e5gznEed4bO,0.118227077,IfcWallStandardCase,0.0979504
,0.254,0.482,4.668,3.032952,44.57686319,1.218210493,0tIhQ6hmz02e5gznEed4bw,0.082885463,IfcWallStandardCase,0.068038704
,0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEed4aE,0.133702406,IfcWallStandardCase,0.07452
,0.361,0.254,3.2,1.307388,50.12606395,1.879505172,0tIhQ6hmz02e5gznEed4ap,0.049021254,IfcWallStandardCase,0.026082
,0.254,1.012,2.7,4.417696,40.30009122,2.143057589,0tIhQ6hmz02e5gznEed4dS,0.234921973,IfcWallStandardCase,0.10962
,0.254,1.066,2.7,4.693528,40.14650586,2.142487463,0tIhQ6hmz02e5gznEed4cu,0.250478209,IfcWallStandardCase,0.11691
,0.254,0.66,2.7,2.61968,42.18486312,2.153017808,0tIhQ6hmz02e5gznEed4ct,0.133702406,IfcWallStandardCase,0.0621
,0.307,0.254,2.7,0.816556,56.52862582,2.39521579,0tIhQ6hmz02e5gznEed4cs,0.034598892,IfcWallStandardCase,0.014445
,0.254,0.66,2.7,2.61968,42.18486312,2.153017808,0tIhQ6hmz02e5gznEed4cj,0.133702406,IfcWallStandardCase,0.0621
,0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEed4ci,0.133702406,IfcWallStandardCase,0.07452
,0.334,0.254,3.2,1.142472,52.62907684,1.921195661,0tIhQ6hmz02e5gznEed4ch,0.041705315,IfcWallStandardCase,0.021708
,0.271873867,0.254,3,0.712656034,65.57784828,2.38804244,0tIhQ6hmz02e5gznEed4eG,0.025951642,IfcWallStandardCase,0.010867329
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,0tIhQ6hmz02e5gznEed4ed,0.118234231,IfcWallStandardCase,0.097956432
,0.308873867,0.254,4.668,1.467199255,55.85454576,1.335555619,0tIhQ6hmz02e5gznEed4hx,0.035082663,IfcWallStandardCase,0.026268216
,0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEed4id,0.133702406,IfcWallStandardCase,0.07452
,0.254,0.952,2.7,4.111216,40.49661151,2.143840362,0tIhQ6hmz02e5gznEed4ic,0.217642674,IfcWallStandardCase,0.10152
,0.327,0.254,3.2,1.099716,53.4517352,1.936337828,0tIhQ6hmz02e5gznEed4ib,0.039838214,IfcWallStandardCase,0.020574
,0.66,0.254,4.668,4.642784,41.8324907,1.204687672,0tIhQ6hmz02e5gznEed4kV,0.133702406,IfcWallStandardCase,0.11098512
,0.254,2.201,2.7,10.491108,38.83653729,2.139112833,0tIhQ6hmz02e5gznEed4km,0.577849245,IfcWallStandardCase,0.270135
,0.376,0.254,3.2,1.399008,49.06734007,1.863932983,0tIhQ6hmz02e5gznEed4nP,0.053144457,IfcWallStandardCase,0.028512
,0.254,0.606,3.2,2.803848,42.62981208,1.797637761,0tIhQ6hmz02e5gznEed4ns,0.118234231,IfcWallStandardCase,0.065772
,0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEed4pp,0.133702406,IfcWallStandardCase,0.07452
,0.381,0.254,3.2,1.429548,48.75342746,1.859558955,0tIhQ6hmz02e5gznEed4oO,0.054525988,IfcWallStandardCase,0.029322
,0.254,0.898,2.7,3.835384,40.70236655,2.144723934,0tIhQ6hmz02e5gznEed4oq,0.202097336,IfcWallStandardCase,0.09423
,0.254,1.066,2.7,4.693528,40.14650586,2.142487463,0tIhQ6hmz02e5gznEed4rk,0.250478209,IfcWallStandardCase,0.11691
,0.381,0.254,3.2,1.429548,48.75342746,1.859558955,0tIhQ6hmz02e5gznEed4qL,0.054525988,IfcWallStandardCase,0.029322
,0.254,0.66,3.2,3.13368,42.05152979,1.794181506,0tIhQ6hmz02e5gznEed4qr,0.133702406,IfcWallStandardCase,0.07452
,0.254,0.536,4.668,3.521328,43.43704556,1.211825135,0tIhQ6hmz02e5gznEed4t2,0.098239503,IfcWallStandardCase,0.081067392
,0.612,0.254,4.668,4.208672,42.33903354,1.20670498,0tIhQ6hmz02e5gznEed4tZ,0.119951379,IfcWallStandardCase,0.099404064
,0.633,0.254,4.668,4.398596,42.10360226,1.205740172,0tIhQ6hmz02e5gznEed4yF,0.125964611,IfcWallStandardCase,0.104470776
,0.254,0.43,4.668,2.562664,46.18031678,1.229005911,0tIhQ6hmz02e5gznEed4yj,0.068200684,IfcWallStandardCase,0.05549256
,0.674,0.254,4.668,4.7694,41.70407389,1.204211048,0tIhQ6hmz02e5gznEed4$8,0.137717101,IfcWallStandardCase,0.114362928
,0.254,0.461000481,4.668,2.843032355,45.14748572,1.221811528,0tIhQ6hmz02e5gznEed4_U,0.076940048,IfcWallStandardCase,0.062972108
,0.766,0.254,4.668,5.601448,41.01823352,1.201904792,0tIhQ6hmz02e5gznEed4_p,0.164132061,IfcWallStandardCase,0.136559952
,0.39,0.254,4.668,2.200904,48.0109804,1.243856337,0tIhQ6hmz02e5gznEed41D,0.057020464,IfcWallStandardCase,0.04584168
,0.254,0.552,4.668,3.662252,47.88307564,1.255696578,0tIhQ6hmz02e5gznEed41W,0.096039723,IfcWallStandardCase,0.076483224
,0.254,7.839,4.668,69.56966,37.74647898,1.196501654,0tIhQ6hmz02e5gznEed46Q,2.20524445,IfcWallStandardCase,1.843076808
,0.606,0.254,4.668,4.154408,42.41077299,1.207008344,0tIhQ6hmz02e5gznEed46v,0.118234231,IfcWallStandardCase,0.097956432
,0.254,7.812,4.668,69.325472,37.74740765,1.196501867,0tIhQ6hmz02e5gznEed49w,2.197450417,IfcWallStandardCase,1.836562464
,0.552,0.254,4.668,3.662252,47.88307564,1.255696578,0tIhQ6hmz02e5gznEed49X,0.096039723,IfcWallStandardCase,0.076483224
,0.254,1.281,4.668,10.259108,39.33480337,1.197963654,0tIhQ6hmz02e5gznEed4AA,0.312446929,IfcWallStandardCase,0.260815032
,0.324,1.169,4.668,6.631372,22.49956306,0.997839254,0tIhQ6hmz02e5gznEed4Ci,0.294096524,IfcWallStandardCase,0.294733368
,0.501,0.254,4.668,3.204788,44.12918288,1.215573546,0tIhQ6hmz02e5gznEed4H$,0.088278442,IfcWallStandardCase,0.072622872
,0.6565,0.254,4.668,4.61113,41.86582562,1.204813701,0tIhQ6hmz02e5gznEed4II,0.132698986,IfcWallStandardCase,0.110140668
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,0tIhQ6hmz02e5gznEed4I2,0.118234231,IfcWallStandardCase,0.097956432
,0.6025,0.254,4.668,4.122754,42.45360871,1.207191569,0tIhQ6hmz02e5gznEed4Ij,0.117232763,IfcWallStandardCase,0.09711198
,0.254,0.552,4.668,3.666032,43.16648279,1.210468978,0tIhQ6hmz02e5gznEed4KF,0.102802399,IfcWallStandardCase,0.084927744
,0.873,0.254,4.668,6.569156,40.45643281,1.200317081,0tIhQ6hmz02e5gznEed4PC,0.194902754,IfcWallStandardCase,0.162376056
,0.254,0.614,4.668,4.22676,42.31558249,1.206606761,0tIhQ6hmz02e5gznEed4Pq,0.120523857,IfcWallStandardCase,0.099886608
,0.722,0.254,4.668,5.203512,41.31608224,1.202856772,0tIhQ6hmz02e5gznEed4OP,0.151492574,IfcWallStandardCase,0.125943984
,0.254,0.56,4.668,3.734604,47.62711475,1.252900331,0tIhQ6hmz02e5gznEed4RU,0.098244175,IfcWallStandardCase,0.0784134
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEed4TR,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.482,4.668,3.032952,44.57686319,1.218210493,0tIhQ6hmz02e5gznEed4T$,0.082885463,IfcWallStandardCase,0.068038704
,0.489,0.254,4.668,3.09626,44.40507984,1.217179005,0tIhQ6hmz02e5gznEed4SM,0.084870981,IfcWallStandardCase,0.069727608
,0.543,0.254,4.668,3.584636,43.3155684,1.211208634,0tIhQ6hmz02e5gznEed5cu,0.10023514,IfcWallStandardCase,0.082756296
,0.254,0.606,4.668,4.154408,42.41077299,1.207008344,0tIhQ6hmz02e5gznEed5fV,0.118234231,IfcWallStandardCase,0.097956432
,0.489,0.254,4.668,3.09626,44.40507984,1.217179005,0tIhQ6hmz02e5gznEed5fv,0.084870981,IfcWallStandardCase,0.069727608
